6,0288756E+1	2,8132053E+0	1,0500000E+4	1,1576807E+3
6,1309199E+1	2,8980674E+0	1,0500000E+4	1,1577903E+3
6,2317064E+1	2,8859379E+0	1,0500000E+4	1,1579411E+3
6,3335557E+1	2,8356315E+0	1,0500000E+4	1,1580857E+3
6,4344396E+1	2,9976519E+0	1,0500000E+4	1,1582327E+3
6,5354156E+1	2,9690714E+0	1,0500000E+4	1,1585413E+3
6,6372708E+1	2,8328152E+0	1,0500000E+4	1,1588279E+3
6,7382413E+1	2,9225649E+0	1,0500000E+4	1,1589662E+3
6,8401022E+1	3,1040015E+0	1,0500000E+4	1,1592015E+3
6,9419560E+1	3,0348154E+0	1,0500000E+4	1,1596121E+3
7,0428302E+1	2,8757902E+0	1,0500000E+4	1,1599194E+3
7,1437142E+1	2,9411467E+0	1,0500000E+4	1,1600189E+3
7,2454710E+1	3,0175896E+0	1,0500000E+4	1,1601635E+3
7,3464417E+1	2,9012265E+0	1,0500000E+4	1,1603894E+3
7,4483022E+1	2,8660597E+0	1,0500000E+4	1,1605139E+3
7,5491751E+1	2,9448571E+0	1,0500000E+4	1,1605678E+3
7,6511335E+1	2,8477462E+0	1,0500000E+4	1,1606573E+3
7,7519142E+1	2,9504003E+0	1,0500000E+4	1,1606848E+3
7,8539596E+1	3,0252935E+0	1,0500000E+4	1,1608006E+3
7,9551358E+1	2,9271545E+0	1,0500000E+4	1,1609577E+3
8,0560086E+1	2,8381796E+0	1,0500000E+4	1,1609890E+3
8,1579613E+1	2,9866846E+0	1,0500000E+4	1,1609702E+3
8,2586444E+1	2,9613228E+0	1,0500000E+4	1,1610891E+3
8,3605971E+1	2,8464051E+0	1,0500000E+4	1,1611780E+3
8,4613814E+1	2,9988589E+0	1,0500000E+4	1,1611604E+3
8,5632329E+1	3,0319842E+0	1,0500000E+4	1,1613025E+3
8,6640137E+1	2,9012265E+0	1,0500000E+4	1,1615491E+3
8,7660639E+1	2,7107151E+0	1,0500000E+4	1,1616699E+3
8,8668447E+1	2,5416614E+0	1,0500000E+4	1,1614696E+3
8,9686024E+1	2,3610742E+0	1,0500000E+4	1,1609940E+3
9,0692852E+1	2,2025408E+0	1,0500000E+4	1,1603299E+3
9,1713354E+1	2,1011086E+0	1,0500000E+4	1,1595558E+3
9,2723116E+1	2,0155461E+0	1,0500000E+4	1,1587178E+3
9,3733853E+1	1,9361825E+0	1,0500000E+4	1,1578747E+3
9,4755333E+1	1,8448682E+0	1,0500000E+4	1,1570812E+3
9,5762165E+1	1,7616750E+0	1,0500000E+4	1,1563139E+3
9,6779737E+1	1,7091931E+0	1,0500000E+4	1,1555898E+3
9,7788522E+1	1,6544909E+0	1,0500000E+4	1,1548525E+3
9,8806095E+1	1,5882106E+0	1,0500000E+4	1,1541159E+3
9,9823669E+1	1,5298874E+0	1,0500000E+4	1,1534062E+3
1,0083148E+2	1,5012176E+0	1,0500000E+4	1,1527165E+3
1,0185100E+2	1,4745147E+0	1,0500000E+4	1,1520644E+3
1,0285881E+2	1,4266075E+0	1,0500000E+4	1,1514172E+3
1,0387736E+2	1,3734401E+0	1,0500000E+4	1,1507876E+3
1,0488615E+2	1,3367087E+0	1,0500000E+4	1,1501599E+3
1,0590470E+2	1,3136417E+0	1,0500000E+4	1,1495560E+3
1,0691348E+2	1,2761355E+0	1,0500000E+4	1,1489526E+3
1,0793111E+2	1,2266637E+0	1,0500000E+4	1,1483474E+3
1,0893984E+2	1,1911840E+0	1,0500000E+4	1,1477310E+3
1,0995741E+2	1,1752099E+0	1,0500000E+4	1,1471189E+3
1,1096619E+2	1,1527837E+0	1,0500000E+4	1,1465031E+3
1,1197889E+2	1,1153073E+0	1,0500000E+4	1,1458804E+3
1,1299744E+2	1,0851622E+0	1,0500000E+4	1,1452802E+3
1,1400329E+2	1,0758043E+0	1,0500000E+4	1,1446862E+3
1,1502184E+2	1,0663421E+0	1,0500000E+4	1,1441023E+3
1,1604039E+2	1,0406078E+0	1,0500000E+4	1,1435315E+3
1,1705113E+2	1,0118783E+0	1,0500000E+4	1,1429689E+3
1,1805796E+2	1,0037274E+0	1,0500000E+4	1,1424050E+3
1,1907749E+2	1,0048450E+0	1,0500000E+4	1,1418543E+3
1,2008630E+2	9,8755962E-1	1,0500000E+4	1,1413173E+3
1,2110484E+2	9,6151238E-1	1,0500000E+4	1,1407822E+3
1,2212142E+2	9,5027691E-1	1,0500000E+4	1,1402596E+3
1,2312825E+2	9,5260149E-1	1,0500000E+4	1,1397414E+3
1,2414777E+2	9,4537443E-1	1,0500000E+4	1,1392232E+3
1,2515656E+2	9,2254585E-1	1,0500000E+4	1,1387100E+3
1,2617511E+2	9,0698903E-1	1,0500000E+4	1,1382049E+3
1,2718389E+2	9,1101235E-1	1,0500000E+4	1,1377061E+3
1,2820147E+2	9,1139978E-1	1,0500000E+4	1,1372255E+3
1,2920830E+2	8,9336937E-1	1,0500000E+4	1,1367467E+3
1,3022685E+2	8,7627774E-1	1,0500000E+4	1,1362817E+3
1,3123661E+2	8,7893014E-1	1,0500000E+4	1,1358236E+3
1,3225516E+2	8,8733440E-1	1,0500000E+4	1,1353736E+3
1,3326199E+2	8,7605422E-1	1,0500000E+4	1,1349267E+3
1,3427956E+2	8,5759168E-1	1,0500000E+4	1,1344843E+3
1,3528737E+2	8,5879867E-1	1,0500000E+4	1,1340481E+3
1,3630690E+2	8,7106233E-1	1,0500000E+4	1,1336269E+3
1,3731568E+2	8,6744135E-1	1,0500000E+4	1,1332025E+3
1,3833228E+2	8,4905331E-1	1,0500000E+4	1,1327976E+3
1,3934204E+2	8,4403162E-1	1,0500000E+4	1,1323989E+3
1,4036059E+2	8,5726385E-1	1,0500000E+4	1,1320109E+3
1,4136840E+2	8,5705524E-1	1,0500000E+4	1,1316129E+3
1,4238695E+2	8,4029143E-1	1,0500000E+4	1,1312111E+3
1,4340062E+2	8,3096330E-1	1,0500000E+4	1,1308105E+3
1,4441819E+2	8,4188586E-1	1,0500000E+4	1,1304382E+3
1,4542697E+2	8,4921723E-1	1,0500000E+4	1,1300720E+3
1,4644454E+2	8,3599990E-1	1,0500000E+4	1,1297322E+3
1,4745626E+2	8,2226102E-1	1,0500000E+4	1,1293886E+3
1,4847383E+2	8,2568829E-1	1,0500000E+4	1,1290557E+3
1,4948459E+2	8,3743041E-1	1,0500000E+4	1,1287227E+3
1,5049140E+2	8,3021825E-1	1,0500000E+4	1,1284060E+3
1,5151093E+2	8,1287329E-1	1,0500000E+4	1,1280962E+3
1,5252367E+2	8,1399088E-1	1,0500000E+4	1,1277921E+3
1,5353240E+2	8,2443659E-1	1,0500000E+4	1,1274804E+3
1,5455193E+2	8,2330411E-1	1,0500000E+4	1,1271681E+3
1,5556071E+2	8,0803042E-1	1,0500000E+4	1,1268383E+3
1,5657926E+2	8,0403690E-1	1,0500000E+4	1,1265110E+3
1,5758805E+2	8,1579392E-1	1,0500000E+4	1,1261886E+3
1,5860660E+2	8,2193320E-1	1,0500000E+4	1,1258845E+3
1,5961441E+2	8,0890958E-1	1,0500000E+4	1,1255766E+3
1,6079019E+2	7,9788272E-1	1,0500000E+4	1,1252793E+3
1,6164662E+2	8,0956523E-1	1,0500000E+4	1,1250027E+3
1,6265443E+2	8,1738834E-1	1,0500000E+4	1,1247354E+3
1,6367493E+2	8,0718105E-1	1,0500000E+4	1,1244544E+3
1,6468177E+2	7,9432135E-1	1,0500000E+4	1,1241772E+3
1,6570227E+2	8,0040102E-1	1,0500000E+4	1,1239043E+3
1,6670813E+2	8,1142788E-1	1,0500000E+4	1,1236364E+3
1,6772570E+2	8,0841785E-1	1,0500000E+4	1,1233805E+3
1,6874522E+2	7,9265242E-1	1,0500000E+4	1,1231207E+3
1,6975401E+2	7,9391901E-1	1,0500000E+4	1,1228691E+3
1,7076182E+2	8,0671911E-1	1,0500000E+4	1,1226150E+3
1,7177939E+2	8,0756848E-1	1,0500000E+4	1,1223603E+3
1,7279895E+2	7,9177325E-1	1,0500000E+4	1,1221106E+3
1,7380579E+2	7,8558926E-1	1,0500000E+4	1,1218665E+3
1,7482527E+2	7,9929833E-1	1,0500000E+4	1,1216362E+3
1,7583113E+2	8,0525880E-1	1,0500000E+4	1,1214047E+3
1,7684870E+2	7,9104309E-1	1,0500000E+4	1,1211637E+3
1,7785651E+2	7,8175967E-1	1,0500000E+4	1,1209221E+3
1,7887896E+2	7,9093878E-1	1,0500000E+4	1,1206837E+3
1,7988775E+2	8,0148880E-1	1,0500000E+4	1,1204459E+3
1,8090728E+2	7,9301004E-1	1,0500000E+4	1,1202137E+3
1,8191508E+2	7,7915196E-1	1,0500000E+4	1,1199802E+3
1,8292778E+2	7,8265374E-1	1,0500000E+4	1,1197480E+3
1,8394632E+2	7,9633300E-1	1,0500000E+4	1,1195234E+3
1,8495316E+2	7,9286103E-1	1,0500000E+4	1,1192818E+3
1,8597171E+2	7,7652936E-1	1,0500000E+4	1,1190602E+3
1,8697951E+2	7,7536707E-1	1,0500000E+4	1,1188399E+3
1,8800004E+2	7,8979139E-1	1,0500000E+4	1,1186246E+3
1,8900685E+2	7,9149013E-1	1,0500000E+4	1,1184006E+3
1,9002540E+2	7,7581410E-1	1,0500000E+4	1,1181822E+3
1,9103223E+2	7,7085202E-1	1,0500000E+4	1,1179725E+3
1,9205078E+2	7,8448658E-1	1,0500000E+4	1,1177653E+3
1,9305956E+2	7,9147522E-1	1,0500000E+4	1,1175663E+3
1,9407811E+2	7,7961390E-1	1,0500000E+4	1,1173748E+3
1,9508691E+2	7,7061360E-1	1,0500000E+4	1,1171752E+3
1,9610642E+2	7,8143184E-1	1,0500000E+4	1,1169899E+3
1,9711326E+2	7,9262261E-1	1,0500000E+4	1,1167984E+3
1,9812985E+2	7,8706448E-1	1,0500000E+4	1,1166169E+3
1,9914743E+2	7,7302759E-1	1,0500000E+4	1,1164360E+3
2,0015621E+2	7,7728932E-1	1,0500000E+4	1,1162608E+3
2,0117578E+2	7,9165404E-1	1,0500000E+4	1,1160881E+3
2,0218550E+2	7,8898673E-1	1,0500000E+4	1,1159110E+3
2,0319526E+2	7,7439849E-1	1,0500000E+4	1,1157376E+3
2,0421283E+2	7,7387695E-1	1,0500000E+4	1,1155655E+3
2,0522162E+2	7,8697507E-1	1,0500000E+4	1,1153909E+3
2,0624114E+2	7,8950827E-1	1,0500000E+4	1,1152219E+3
2,0724896E+2	7,7675288E-1	1,0500000E+4	1,1150492E+3
2,0826848E+2	7,7034538E-1	1,0500000E+4	1,1148896E+3
2,0927924E+2	7,8223650E-1	1,0500000E+4	1,1147350E+3
2,1029679E+2	7,9210107E-1	1,0500000E+4	1,1145773E+3
2,1130460E+2	7,8228121E-1	1,0500000E+4	1,1144283E+3
2,1232418E+2	7,7067320E-1	1,0500000E+4	1,1142643E+3
2,1333486E+2	7,7882414E-1	1,0500000E+4	1,1141016E+3
2,1435243E+2	7,9330807E-1	1,0500000E+4	1,1139420E+3
2,1535932E+2	7,8746681E-1	1,0500000E+4	1,1137925E+3
2,1637781E+2	7,7375774E-1	1,0500000E+4	1,1136385E+3
2,1738855E+2	7,7858572E-1	1,0500000E+4	1,1134914E+3
2,1839935E+2	7,9193716E-1	1,0500000E+4	1,1133418E+3
2,1941882E+2	7,8959768E-1	1,0500000E+4	1,1131904E+3
2,2042662E+2	7,7560549E-1	1,0500000E+4	1,1130402E+3
2,2144616E+2	7,7231233E-1	1,0500000E+4	1,1128919E+3
2,2245298E+2	7,8625982E-1	1,0500000E+4	1,1127398E+3
2,2346469E+2	7,8849499E-1	1,0500000E+4	1,1125877E+3
2,2448426E+2	7,7520315E-1	1,0500000E+4	1,1124394E+3
2,2550082E+2	7,6718633E-1	1,0500000E+4	1,1122848E+3
2,2650765E+2	7,7839200E-1	1,0500000E+4	1,1121327E+3
2,2752620E+2	7,8645353E-1	1,0500000E+4	1,1119756E+3
2,2853401E+2	7,7567999E-1	1,0500000E+4	1,1118279E+3
2,2955256E+2	7,6323752E-1	1,0500000E+4	1,1116683E+3
2,3056134E+2	7,7079241E-1	1,0500000E+4	1,1115144E+3
2,3158092E+2	7,8381603E-1	1,0500000E+4	1,1113635E+3
2,3259063E+2	7,7769165E-1	1,0500000E+4	1,1112127E+3
2,3361019E+2	7,6234345E-1	1,0500000E+4	1,1110562E+3
2,3461796E+2	7,6526408E-1	1,0500000E+4	1,1109129E+3
2,3563657E+2	7,7988212E-1	1,0500000E+4	1,1107734E+3
2,3664437E+2	7,7874963E-1	1,0500000E+4	1,1106188E+3
2,3766293E+2	7,6295440E-1	1,0500000E+4	1,1104773E+3
2,3867073E+2	7,6103215E-1	1,0500000E+4	1,1103409E+3
2,3969021E+2	7,7648465E-1	1,0500000E+4	1,1102045E+3
2,4069606E+2	7,8038876E-1	1,0500000E+4	1,1100649E+3
2,4171461E+2	7,6763336E-1	1,0500000E+4	1,1099372E+3
2,4273218E+2	7,5997417E-1	1,0500000E+4	1,1098133E+3
2,4374004E+2	7,7429418E-1	1,0500000E+4	1,1096963E+3
2,4476831E+2	7,8161065E-1	1,0500000E+4	1,1095742E+3
2,4576733E+2	7,7155237E-1	1,0500000E+4	1,1094547E+3
2,4678492E+2	7,5915460E-1	1,0500000E+4	1,1093339E+3
2,4779173E+2	7,6764827E-1	1,0500000E+4	1,1092231E+3
2,4880932E+2	7,8016524E-1	1,0500000E+4	1,1091011E+3
2,4981711E+2	7,7290838E-1	1,0500000E+4	1,1089797E+3
2,5092755E+2	7,6006357E-1	1,0500000E+4	1,1088614E+3
2,5185032E+2	7,6414649E-1	1,0500000E+4	1,1087400E+3
2,5286007E+2	7,7797477E-1	1,0500000E+4	1,1086211E+3
2,5387572E+2	7,7638035E-1	1,0500000E+4	1,1085022E+3
2,5489034E+2	7,6076393E-1	1,0500000E+4	1,1083864E+3
2,5589911E+2	7,6095764E-1	1,0500000E+4	1,1082681E+3
2,5693134E+2	7,7559059E-1	1,0500000E+4	1,1081573E+3
2,5792938E+2	7,7764695E-1	1,0500000E+4	1,1080384E+3
2,5893719E+2	7,6514487E-1	1,0500000E+4	1,1079245E+3
2,5995574E+2	7,6030199E-1	1,0500000E+4	1,1078125E+3
2,6096354E+2	7,7299778E-1	1,0500000E+4	1,1076998E+3
2,6198502E+2	7,8041856E-1	1,0500000E+4	1,1075872E+3
2,6299088E+2	7,6889996E-1	1,0500000E+4	1,1074808E+3
2,6400747E+2	7,5910990E-1	1,0500000E+4	1,1073712E+3
2,6501727E+2	7,6943641E-1	1,0500000E+4	1,1072617E+3
2,6603386E+2	7,8010564E-1	1,0500000E+4	1,1071572E+3
2,6705531E+2	7,7183549E-1	1,0500000E+4	1,1070527E+3
2,6806312E+2	7,5946753E-1	1,0500000E+4	1,1069475E+3
2,6907972E+2	7,6533859E-1	1,0500000E+4	1,1068474E+3
2,7008850E+2	7,7833240E-1	1,0500000E+4	1,1067517E+3
2,7110803E+2	7,7539687E-1	1,0500000E+4	1,1066565E+3
2,7211489E+2	7,6080863E-1	1,0500000E+4	1,1065564E+3
2,7313151E+2	7,6125567E-1	1,0500000E+4	1,1064619E+3
2,7414322E+2	7,7447300E-1	1,0500000E+4	1,1063624E+3
2,7516172E+2	7,7658896E-1	1,0500000E+4	1,1062654E+3
2,7617149E+2	7,6189642E-1	1,0500000E+4	1,1061652E+3
2,7718905E+2	7,5665121E-1	1,0500000E+4	1,1060664E+3
2,7819686E+2	7,6900427E-1	1,0500000E+4	1,1059587E+3
2,7921544E+2	7,7585881E-1	1,0500000E+4	1,1058529E+3
2,8022322E+2	7,6398258E-1	1,0500000E+4	1,1057465E+3
2,8123982E+2	7,5478856E-1	1,0500000E+4	1,1056445E+3
2,8225153E+2	7,6352064E-1	1,0500000E+4	1,1055413E+3
2,8327008E+2	7,7493493E-1	1,0500000E+4	1,1054486E+3
2,8427887E+2	7,6556210E-1	1,0500000E+4	1,1053504E+3
2,8531109E+2	7,5343256E-1	1,0500000E+4	1,1052559E+3
2,8630815E+2	7,5986986E-1	1,0500000E+4	1,1051514E+3
2,8731791E+2	7,7411537E-1	1,0500000E+4	1,1050537E+3
2,8832865E+2	7,6898937E-1	1,0500000E+4	1,1049486E+3
2,8935013E+2	7,5408821E-1	1,0500000E+4	1,1048472E+3
2,9036188E+2	7,5629358E-1	1,0500000E+4	1,1047414E+3
2,9138239E+2	7,6997285E-1	1,0500000E+4	1,1046419E+3
2,9238820E+2	7,6937680E-1	1,0500000E+4	1,1045430E+3
2,9339699E+2	7,5586145E-1	1,0500000E+4	1,1044435E+3
2,9441554E+2	7,5274710E-1	1,0500000E+4	1,1043471E+3
2,9542432E+2	7,6586013E-1	1,0500000E+4	1,1042564E+3
2,9644393E+2	7,7104573E-1	1,0500000E+4	1,1041631E+3
2,9745263E+2	7,5812642E-1	1,0500000E+4	1,1040711E+3
2,9846923E+2	7,5034802E-1	1,0500000E+4	1,1039791E+3
2,9947804E+2	7,6156859E-1	1,0500000E+4	1,1038871E+3
3,0049656E+2	7,7122454E-1	1,0500000E+4	1,1037977E+3
3,0151415E+2	7,6125567E-1	1,0500000E+4	1,1037082E+3
3,0252005E+2	7,5013940E-1	1,0500000E+4	1,1036218E+3
3,0353956E+2	7,5791781E-1	1,0500000E+4	1,1035404E+3
3,0455123E+2	7,7141826E-1	1,0500000E+4	1,1034491E+3
3,0556006E+2	7,6560681E-1	1,0500000E+4	1,1033614E+3
3,0657857E+2	7,5101857E-1	1,0500000E+4	1,1032794E+3
3,0758833E+2	7,5367098E-1	1,0500000E+4	1,1031931E+3
3,0862152E+2	7,6967482E-1	1,0500000E+4	1,1031161E+3
3,0962740E+2	7,6866154E-1	1,0500000E+4	1,1030297E+3
3,1075530E+2	7,5341766E-1	1,0500000E+4	1,1029503E+3
3,1164397E+2	7,5121228E-1	1,0500000E+4	1,1028758E+3
3,1266059E+2	7,6663499E-1	1,0500000E+4	1,1027963E+3
3,1366936E+2	7,7086692E-1	1,0500000E+4	1,1027199E+3
3,1468888E+2	7,5629358E-1	1,0500000E+4	1,1026442E+3
3,1569669E+2	7,4973707E-1	1,0500000E+4	1,1025622E+3
3,1671524E+2	7,6362495E-1	1,0500000E+4	1,1024915E+3
3,1772207E+2	7,7095632E-1	1,0500000E+4	1,1024177E+3
3,1874062E+2	7,5884168E-1	1,0500000E+4	1,1023457E+3
3,1974843E+2	7,4872379E-1	1,0500000E+4	1,1022700E+3
3,2090272E+2	7,5748567E-1	1,0500000E+4	1,1021892E+3
3,2178260E+2	7,6982384E-1	1,0500000E+4	1,1021110E+3
3,2279041E+2	7,6313321E-1	1,0500000E+4	1,1020340E+3
3,2380995E+2	7,4854498E-1	1,0500000E+4	1,1019564E+3
3,2481579E+2	7,5320904E-1	1,0500000E+4	1,1018851E+3
3,2583728E+2	7,6749925E-1	1,0500000E+4	1,1018006E+3
3,2684605E+2	7,6588993E-1	1,0500000E+4	1,1017323E+3
3,2786655E+2	7,5052683E-1	1,0500000E+4	1,1016579E+3
3,2887632E+2	7,5143580E-1	1,0500000E+4	1,1015865E+3
3,2988315E+2	7,6571111E-1	1,0500000E+4	1,1015127E+3
3,3090272E+2	7,6705222E-1	1,0500000E+4	1,1014376E+3
3,3191048E+2	7,5474386E-1	1,0500000E+4	1,1013637E+3
3,3293295E+2	7,4957316E-1	1,0500000E+4	1,1012905E+3
3,3394172E+2	7,6302891E-1	1,0500000E+4	1,1012154E+3
3,3495154E+2	7,6878075E-1	1,0500000E+4	1,1011309E+3
3,3597107E+2	7,5563793E-1	1,0500000E+4	1,1010558E+3
3,3784702E+2	7,4906652E-1	1,0500000E+4	1,1009294E+3
3,3851016E+2	7,6398258E-1	1,0500000E+4	1,1008487E+3
3,3952177E+2	7,6550250E-1	1,0500000E+4	1,1007710E+3
3,4052958E+2	7,5246398E-1	1,0500000E+4	1,1006859E+3
3,4155008E+2	7,4741249E-1	1,0500000E+4	1,1006033E+3
3,4256180E+2	7,6164310E-1	1,0500000E+4	1,1005288E+3
3,4357058E+2	7,6718633E-1	1,0500000E+4	1,1004525E+3
3,4459013E+2	7,5614457E-1	1,0500000E+4	1,1003699E+3
3,4560768E+2	7,4595217E-1	1,0500000E+4	1,1002985E+3
3,4661744E+2	7,5659160E-1	1,0500000E+4	1,1002222E+3
3,4762723E+2	7,6681380E-1	1,0500000E+4	1,1001490E+3
3,4863697E+2	7,5909500E-1	1,0500000E+4	1,1000782E+3
3,4965845E+2	7,4607138E-1	1,0500000E+4	1,1000044E+3
3,5066725E+2	7,5376038E-1	1,0500000E+4	1,0999287E+3
3,5167894E+2	7,6626246E-1	1,0500000E+4	1,0998561E+3
3,5269752E+2	7,6088314E-1	1,0500000E+4	1,0997897E+3
3,5370534E+2	7,4809794E-1	1,0500000E+4	1,0997190E+3
3,5472483E+2	7,5042252E-1	1,0500000E+4	1,0996476E+3
3,5573361E+2	7,6442961E-1	1,0500000E+4	1,0995851E+3
3,5675411E+2	7,6493625E-1	1,0500000E+4	1,0995225E+3
3,5781954E+2	7,4978177E-1	1,0500000E+4	1,0994549E+3
3,6018183E+2	7,6001887E-1	1,0500000E+4	1,0993291E+3
3,6081272E+2	7,6699261E-1	1,0500000E+4	1,0992615E+3
3,6182050E+2	7,5596575E-1	1,0500000E+4	1,0991964E+3
3,6284100E+2	7,4616079E-1	1,0500000E+4	1,0991301E+3
3,6384783E+2	7,5583164E-1	1,0500000E+4	1,0990725E+3
3,6486742E+2	7,6724593E-1	1,0500000E+4	1,0990118E+3
3,6587522E+2	7,5843935E-1	1,0500000E+4	1,0989573E+3
3,6689377E+2	7,4560945E-1	1,0500000E+4	1,0988916E+3
3,6791232E+2	7,5224046E-1	1,0500000E+4	1,0988353E+3
3,6891816E+2	7,6569621E-1	1,0500000E+4	1,0987783E+3
3,6993675E+2	7,6092784E-1	1,0500000E+4	1,0987170E+3
3,7094355E+2	7,4668233E-1	1,0500000E+4	1,0986638E+3
3,7196205E+2	7,4836616E-1	1,0500000E+4	1,0986100E+3
3,7297181E+2	7,6271598E-1	1,0500000E+4	1,0985499E+3
3,7398743E+2	7,6229875E-1	1,0500000E+4	1,0985023E+3
3,7499625E+2	7,4829166E-1	1,0500000E+4	1,0984441E+3
3,7708415E+2	7,5790291E-1	1,0500000E+4	1,0983334E+3
3,7805089E+2	7,6577072E-1	1,0500000E+4	1,0982827E+3
3,7906754E+2	7,5331335E-1	1,0500000E+4	1,0982301E+3
3,8007530E+2	7,4459617E-1	1,0500000E+4	1,0981794E+3
3,8109385E+2	7,5559323E-1	1,0500000E+4	1,0981262E+3
3,8210171E+2	7,6611345E-1	1,0500000E+4	1,0980793E+3
3,8311730E+2	7,5627868E-1	1,0500000E+4	1,0980286E+3
3,8412514E+2	7,4528162E-1	1,0500000E+4	1,0979773E+3
3,8514754E+2	7,5255339E-1	1,0500000E+4	1,0979266E+3
3,8615437E+2	7,6583032E-1	1,0500000E+4	1,0978790E+3
3,8717493E+2	7,6080863E-1	1,0500000E+4	1,0978289E+3
3,8818270E+2	7,4741249E-1	1,0500000E+4	1,0977901E+3
3,8920129E+2	7,4893241E-1	1,0500000E+4	1,0977407E+3
3,9021105E+2	7,6405709E-1	1,0500000E+4	1,0977000E+3
3,9122178E+2	7,6410179E-1	1,0500000E+4	1,0976493E+3
3,9224034E+2	7,5042252E-1	1,0500000E+4	1,0976036E+3
3,9325693E+2	7,4547534E-1	1,0500000E+4	1,0975554E+3
3,9426767E+2	7,6141958E-1	1,0500000E+4	1,0975104E+3
3,9527353E+2	7,6448922E-1	1,0500000E+4	1,0974547E+3
